ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	1/37	30/18723	0.0576608904574415	0.0576608904574415	0.216525015413467	CALM2	1
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1/37	30/18723	0.0576608904574415	0.0576608904574415	0.216525015413467	CALM2	1
GO:0032480	negative regulation of type I interferon production	1/37	30/18723	0.0576608904574415	0.0576608904574415	0.216525015413467	RNF125	1
GO:0045070	positive regulation of viral genome replication	1/37	30/18723	0.0576608904574415	0.0576608904574415	0.216525015413467	PPARA	1
GO:0051491	positive regulation of filopodium assembly	1/37	30/18723	0.0576608904574415	0.0576608904574415	0.216525015413467	BCAS3	1
GO:0090314	positive regulation of protein targeting to membrane	1/37	30/18723	0.0576608904574415	0.0576608904574415	0.216525015413467	PDZK1	1
GO:1903579	negative regulation of ATP metabolic process	1/37	30/18723	0.0576608904574415	0.0576608904574415	0.216525015413467	PPARA	1
GO:0045987	positive regulation of smooth muscle contraction	1/37	31/18723	0.0595261099007132	0.0595261099007132	0.216525015413467	CHRM3	1
GO:0051443	positive regulation of ubiquitin-protein transferase activity	1/37	31/18723	0.0595261099007132	0.0595261099007132	0.216525015413467	TRIB3	1
GO:0055022	negative regulation of cardiac muscle tissue growth	1/37	31/18723	0.0595261099007132	0.0595261099007132	0.216525015413467	PPARA	1
GO:0061117	negative regulation of heart growth	1/37	31/18723	0.0595261099007132	0.0595261099007132	0.216525015413467	PPARA	1
GO:0070528	protein kinase C signaling	1/37	31/18723	0.0595261099007132	0.0595261099007132	0.216525015413467	ADGRV1	1
GO:1905144	response to acetylcholine	1/37	31/18723	0.0595261099007132	0.0595261099007132	0.216525015413467	CHRM3	1
GO:1905145	cellular response to acetylcholine	1/37	31/18723	0.0595261099007132	0.0595261099007132	0.216525015413467	CHRM3	1
GO:0000819	sister chromatid segregation	2/37	202/18723	0.0602927255233227	0.0602927255233227	0.216525015413467	CDT1/NCAPH2	2
GO:0019722	calcium-mediated signaling	2/37	202/18723	0.0602927255233227	0.0602927255233227	0.216525015413467	CHRM3/CALM2	2
GO:0032388	positive regulation of intracellular transport	2/37	202/18723	0.0602927255233227	0.0602927255233227	0.216525015413467	PDZK1/BCAS3	2
GO:0006026	aminoglycan catabolic process	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	CHI3L2	1
GO:0010644	cell communication by electrical coupling	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	CALM2	1
GO:0010743	regulation of macrophage derived foam cell differentiation	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	PPARA	1
GO:0035456	response to interferon-beta	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	IFITM3	1
GO:0045761	regulation of adenylate cyclase activity	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	ADGRV1	1
GO:0060323	head morphogenesis	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	PLEKHA1	1
GO:0072337	modified amino acid transport	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	PDZK1	1
GO:1901889	negative regulation of cell junction assembly	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	BCAS3	1
GO:2000191	regulation of fatty acid transport	1/37	32/18723	0.0613877370103683	0.0613877370103683	0.216525015413467	PPARA	1
GO:0009156	ribonucleoside monophosphate biosynthetic process	1/37	33/18723	0.0632457785132635	0.0632457785132635	0.216525015413467	ADSL	1
GO:0010737	protein kinase A signaling	1/37	33/18723	0.0632457785132635	0.0632457785132635	0.216525015413467	ADGRV1	1
GO:0042558	pteridine-containing compound metabolic process	1/37	33/18723	0.0632457785132635	0.0632457785132635	0.216525015413467	SHMT1	1
GO:0046320	regulation of fatty acid oxidation	1/37	33/18723	0.0632457785132635	0.0632457785132635	0.216525015413467	PPARA	1
GO:0050974	detection of mechanical stimulus involved in sensory perception	1/37	33/18723	0.0632457785132635	0.0632457785132635	0.216525015413467	ADGRV1	1
GO:0060122	inner ear receptor cell stereocilium organization	1/37	33/18723	0.0632457785132635	0.0632457785132635	0.216525015413467	ADGRV1	1
GO:1901976	regulation of cell cycle checkpoint	1/37	33/18723	0.0632457785132635	0.0632457785132635	0.216525015413467	CDT1	1
GO:0042180	cellular ketone metabolic process	2/37	211/18723	0.0650828435980751	0.0650828435980751	0.216525015413467	TRIB3/PPARA	2
GO:0043491	protein kinase B signaling	2/37	211/18723	0.0650828435980751	0.0650828435980751	0.216525015413467	PLEKHA1/PPARA	2
GO:0000038	very long-chain fatty acid metabolic process	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	ACOT1	1
GO:0002183	cytoplasmic translational initiation	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	EIF3K	1
GO:0006270	DNA replication initiation	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	CDT1	1
GO:0009112	nucleobase metabolic process	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	SHMT1	1
GO:0010614	negative regulation of cardiac muscle hypertrophy	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	PPARA	1
GO:0010922	positive regulation of phosphatase activity	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	CALM2	1
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	CALM2	1
GO:0039528	cytoplasmic pattern recognition receptor signaling pathway in response to virus	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	RNF125	1
GO:0098664	G protein-coupled serotonin receptor signaling pathway	1/37	34/18723	0.0651002411240184	0.0651002411240184	0.216525015413467	CHRM3	1
GO:0030258	lipid modification	2/37	212/18723	0.0656228905670588	0.0656228905670588	0.216525015413467	ETFA/PPARA	2
GO:0031667	response to nutrient levels	3/37	474/18723	0.0664872267640769	0.0664872267640769	0.216525015413467	BCAS3/ADSL/PPARA	3
GO:0044242	cellular lipid catabolic process	2/37	214/18723	0.0667075772845572	0.0667075772845572	0.216525015413467	ETFA/PPARA	2
GO:0003298	physiological muscle hypertrophy	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	PPARA	1
GO:0003301	physiological cardiac muscle hypertrophy	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	PPARA	1
GO:0008608	attachment of spindle microtubules to kinetochore	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	CDT1	1
GO:0015695	organic cation transport	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	PDZK1	1
GO:0045922	negative regulation of fatty acid metabolic process	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	TRIB3	1
GO:0061049	cell growth involved in cardiac muscle cell development	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	PPARA	1
GO:0071108	protein K48-linked deubiquitination	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	MINDY4	1
GO:0097502	mannosylation	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	ALG1L	1
GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	1/37	35/18723	0.0669511315450368	0.0669511315450368	0.216525015413467	CALM2	1
GO:0014741	negative regulation of muscle hypertrophy	1/37	36/18723	0.0687984564665283	0.0687984564665283	0.216525015413467	PPARA	1
GO:0044743	protein transmembrane import into intracellular organelle	1/37	36/18723	0.0687984564665283	0.0687984564665283	0.216525015413467	TIMM50	1
GO:0090313	regulation of protein targeting to membrane	1/37	36/18723	0.0687984564665283	0.0687984564665283	0.216525015413467	PDZK1	1
GO:0034764	positive regulation of transmembrane transport	2/37	219/18723	0.0694457236034927	0.0694457236034927	0.216525015413467	PDZK1/CALM2	2
GO:0033260	nuclear DNA replication	1/37	37/18723	0.0706422225665303	0.0706422225665303	0.216525015413467	CDT1	1
GO:0034260	negative regulation of GTPase activity	1/37	37/18723	0.0706422225665303	0.0706422225665303	0.216525015413467	BCAS3	1
GO:1900016	negative regulation of cytokine production involved in inflammatory response	1/37	37/18723	0.0706422225665303	0.0706422225665303	0.216525015413467	PPARA	1
GO:0009117	nucleotide metabolic process	3/37	489/18723	0.0715789168774394	0.0715789168774394	0.216525015413467	ACOT1/ADSL/PPARA	3
GO:0006091	generation of precursor metabolites and energy	3/37	490/18723	0.0719245727690819	0.0719245727690819	0.216525015413467	ETFA/ADSL/PPARA	3
GO:0034765	regulation of ion transmembrane transport	3/37	491/18723	0.0722709980795081	0.0722709980795081	0.216525015413467	PDZK1/CHRM3/CALM2	3
GO:0007094	mitotic spindle assembly checkpoint signaling	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	CDT1	1
GO:0008210	estrogen metabolic process	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	PLEKHA1	1
GO:0010742	macrophage derived foam cell differentiation	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	PPARA	1
GO:0032941	secretion by tissue	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	CHRM3	1
GO:0071173	spindle assembly checkpoint signaling	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	CDT1	1
GO:0071174	mitotic spindle checkpoint signaling	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	CDT1	1
GO:0090077	foam cell differentiation	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	PPARA	1
GO:0098926	postsynaptic signal transduction	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	CHRM3	1
GO:1903580	positive regulation of ATP metabolic process	1/37	38/18723	0.0724824365109291	0.0724824365109291	0.216525015413467	PPARA	1
GO:0009896	positive regulation of catabolic process	3/37	492/18723	0.0726181915878294	0.0726181915878294	0.216525015413467	TRIB3/PPARA/PIM2	3
GO:0046777	protein autophosphorylation	2/37	227/18723	0.0739033000296132	0.0739033000296132	0.216525015413467	CALM2/PIM2	2
GO:0007210	serotonin receptor signaling pathway	1/37	39/18723	0.0743191049534817	0.0743191049534817	0.216525015413467	CHRM3	1
GO:0031577	spindle checkpoint signaling	1/37	39/18723	0.0743191049534817	0.0743191049534817	0.216525015413467	CDT1	1
GO:0045923	positive regulation of fatty acid metabolic process	1/37	39/18723	0.0743191049534817	0.0743191049534817	0.216525015413467	PPARA	1
GO:0046621	negative regulation of organ growth	1/37	39/18723	0.0743191049534817	0.0743191049534817	0.216525015413467	PPARA	1
GO:0051154	negative regulation of striated muscle cell differentiation	1/37	39/18723	0.0743191049534817	0.0743191049534817	0.216525015413467	PPARA	1
GO:1901021	positive regulation of calcium ion transmembrane transporter activity	1/37	39/18723	0.0743191049534817	0.0743191049534817	0.216525015413467	CALM2	1
GO:2000249	regulation of actin cytoskeleton reorganization	1/37	39/18723	0.0743191049534817	0.0743191049534817	0.216525015413467	BCAS3	1
GO:0006753	nucleoside phosphate metabolic process	3/37	497/18723	0.0743656390969856	0.0743656390969856	0.216525015413467	ACOT1/ADSL/PPARA	3
GO:0033157	regulation of intracellular protein transport	2/37	229/18723	0.0750320357613916	0.0750320357613916	0.216525015413467	PDZK1/BCAS3	2
GO:0006730	one-carbon metabolic process	1/37	40/18723	0.0761522345358374	0.0761522345358374	0.216525015413467	SHMT1	1
GO:0009069	serine family amino acid metabolic process	1/37	40/18723	0.0761522345358374	0.0761522345358374	0.216525015413467	SHMT1	1
GO:0030501	positive regulation of bone mineralization	1/37	40/18723	0.0761522345358374	0.0761522345358374	0.216525015413467	ADGRV1	1
GO:0032094	response to food	1/37	40/18723	0.0761522345358374	0.0761522345358374	0.216525015413467	PPARA	1
GO:0045740	positive regulation of DNA replication	1/37	40/18723	0.0761522345358374	0.0761522345358374	0.216525015413467	CDT1	1
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	1/37	40/18723	0.0761522345358374	0.0761522345358374	0.216525015413467	CDT1	1
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	1/37	40/18723	0.0761522345358374	0.0761522345358374	0.216525015413467	CALM2	1
GO:1901020	negative regulation of calcium ion transmembrane transporter activity	1/37	40/18723	0.0761522345358374	0.0761522345358374	0.216525015413467	CALM2	1
GO:0001953	negative regulation of cell-matrix adhesion	1/37	41/18723	0.0779818318875565	0.0779818318875565	0.216525015413467	BCAS3	1
GO:0009167	purine ribonucleoside monophosphate metabolic process	1/37	41/18723	0.0779818318875565	0.0779818318875565	0.216525015413467	ADSL	1
GO:0010907	positive regulation of glucose metabolic process	1/37	41/18723	0.0779818318875565	0.0779818318875565	0.216525015413467	PPARA	1
GO:0044786	cell cycle DNA replication	1/37	41/18723	0.0779818318875565	0.0779818318875565	0.216525015413467	CDT1	1
GO:0070296	sarcoplasmic reticulum calcium ion transport	1/37	41/18723	0.0779818318875565	0.0779818318875565	0.216525015413467	CALM2	1
GO:1900371	regulation of purine nucleotide biosynthetic process	1/37	41/18723	0.0779818318875565	0.0779818318875565	0.216525015413467	PPARA	1
GO:0048738	cardiac muscle tissue development	2/37	236/18723	0.0790264594828972	0.0790264594828972	0.216525015413467	MYH11/PPARA	2
GO:0006040	amino sugar metabolic process	1/37	42/18723	0.079807903626137	0.079807903626137	0.216525015413467	CHI3L2	1
GO:0009124	nucleoside monophosphate biosynthetic process	1/37	42/18723	0.079807903626137	0.079807903626137	0.216525015413467	ADSL	1
GO:0010677	negative regulation of cellular carbohydrate metabolic process	1/37	42/18723	0.079807903626137	0.079807903626137	0.216525015413467	PPARA	1
GO:0030808	regulation of nucleotide biosynthetic process	1/37	42/18723	0.079807903626137	0.079807903626137	0.216525015413467	PPARA	1
GO:0046596	regulation of viral entry into host cell	1/37	42/18723	0.079807903626137	0.079807903626137	0.216525015413467	IFITM3	1
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	1/37	42/18723	0.079807903626137	0.079807903626137	0.216525015413467	CDT1	1
GO:0010171	body morphogenesis	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	PLEKHA1	1
GO:0031952	regulation of protein autophosphorylation	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	CALM2	1
GO:0033046	negative regulation of sister chromatid segregation	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	CDT1	1
GO:0033048	negative regulation of mitotic sister chromatid segregation	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	CDT1	1
GO:0045494	photoreceptor cell maintenance	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	ADGRV1	1
GO:0045776	negative regulation of blood pressure	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	PPARA	1
GO:0045840	positive regulation of mitotic nuclear division	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	CDT1	1
GO:0045981	positive regulation of nucleotide metabolic process	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	PPARA	1
GO:1900544	positive regulation of purine nucleotide metabolic process	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	PPARA	1
GO:2000816	negative regulation of mitotic sister chromatid separation	1/37	43/18723	0.0816304563570308	0.0816304563570308	0.216525015413467	CDT1	1
GO:0009126	purine nucleoside monophosphate metabolic process	1/37	44/18723	0.0834494966736684	0.0834494966736684	0.218159868572464	ADSL	1
GO:0021762	substantia nigra development	1/37	44/18723	0.0834494966736684	0.0834494966736684	0.218159868572464	CALM2	1
GO:0060324	face development	1/37	44/18723	0.0834494966736684	0.0834494966736684	0.218159868572464	PLEKHA1	1
GO:0006814	sodium ion transport	2/37	245/18723	0.0842592224367358	0.0842592224367358	0.218159868572464	SCNN1D/SLC4A8	2
GO:0006110	regulation of glycolytic process	1/37	45/18723	0.0852650311574781	0.0852650311574781	0.218159868572464	PPARA	1
GO:0022602	ovulation cycle process	1/37	45/18723	0.0852650311574781	0.0852650311574781	0.218159868572464	PLEKHA1	1
GO:0035307	positive regulation of protein dephosphorylation	1/37	45/18723	0.0852650311574781	0.0852650311574781	0.218159868572464	CALM2	1
GO:0045933	positive regulation of muscle contraction	1/37	45/18723	0.0852650311574781	0.0852650311574781	0.218159868572464	CHRM3	1
GO:0051985	negative regulation of chromosome segregation	1/37	45/18723	0.0852650311574781	0.0852650311574781	0.218159868572464	CDT1	1
GO:0060119	inner ear receptor cell development	1/37	45/18723	0.0852650311574781	0.0852650311574781	0.218159868572464	ADGRV1	1
GO:0085029	extracellular matrix assembly	1/37	45/18723	0.0852650311574781	0.0852650311574781	0.218159868572464	MYH11	1
GO:1905819	negative regulation of chromosome separation	1/37	45/18723	0.0852650311574781	0.0852650311574781	0.218159868572464	CDT1	1
GO:0033047	regulation of mitotic sister chromatid segregation	1/37	46/18723	0.0870770663779074	0.0870770663779074	0.220841805772224	CDT1	1
GO:0035094	response to nicotine	1/37	46/18723	0.0870770663779074	0.0870770663779074	0.220841805772224	PPARA	1
GO:0090329	regulation of DNA-dependent DNA replication	1/37	46/18723	0.0870770663779074	0.0870770663779074	0.220841805772224	CDT1	1
GO:0010799	regulation of peptidyl-threonine phosphorylation	1/37	47/18723	0.0888856088924447	0.0888856088924447	0.223098138071092	CALM2	1
GO:0051489	regulation of filopodium assembly	1/37	47/18723	0.0888856088924447	0.0888856088924447	0.223098138071092	BCAS3	1
GO:1903170	negative regulation of calcium ion transmembrane transport	1/37	47/18723	0.0888856088924447	0.0888856088924447	0.223098138071092	CALM2	1
GO:0009165	nucleotide biosynthetic process	2/37	254/18723	0.0895963725596924	0.0895963725596924	0.223098138071092	ADSL/PPARA	2
GO:0006111	regulation of gluconeogenesis	1/37	48/18723	0.0906906652466414	0.0906906652466414	0.223098138071092	PPARA	1
GO:0030261	chromosome condensation	1/37	48/18723	0.0906906652466414	0.0906906652466414	0.223098138071092	NCAPH2	1
GO:0042908	xenobiotic transport	1/37	48/18723	0.0906906652466414	0.0906906652466414	0.223098138071092	PDZK1	1
GO:0045839	negative regulation of mitotic nuclear division	1/37	48/18723	0.0906906652466414	0.0906906652466414	0.223098138071092	CDT1	1
GO:0045912	negative regulation of carbohydrate metabolic process	1/37	48/18723	0.0906906652466414	0.0906906652466414	0.223098138071092	PPARA	1
GO:1901293	nucleoside phosphate biosynthetic process	2/37	256/18723	0.0907960686919182	0.0907960686919182	0.223098138071092	ADSL/PPARA	2
GO:1903522	regulation of blood circulation	2/37	256/18723	0.0907960686919182	0.0907960686919182	0.223098138071092	CHRM3/CALM2	2
GO:0031348	negative regulation of defense response	2/37	258/18723	0.0920006138129124	0.0920006138129124	0.223827385260336	RNF125/PPARA	2
GO:0042304	regulation of fatty acid biosynthetic process	1/37	49/18723	0.0924922419741313	0.0924922419741313	0.223827385260336	TRIB3	1
GO:0045778	positive regulation of ossification	1/37	49/18723	0.0924922419741313	0.0924922419741313	0.223827385260336	ADGRV1	1
GO:0052372	modulation by symbiont of entry into host	1/37	49/18723	0.0924922419741313	0.0924922419741313	0.223827385260336	IFITM3	1
GO:0070169	positive regulation of biomineral tissue development	1/37	49/18723	0.0924922419741313	0.0924922419741313	0.223827385260336	ADGRV1	1
GO:0051321	meiotic cell cycle	2/37	261/18723	0.0938164043779629	0.0938164043779629	0.223827385260336	TOP3A/NCAPH2	2
GO:0007080	mitotic metaphase plate congression	1/37	50/18723	0.0942903455966522	0.0942903455966522	0.223827385260336	CDT1	1
GO:0019083	viral transcription	1/37	50/18723	0.0942903455966522	0.0942903455966522	0.223827385260336	IFITM3	1
GO:0060337	type I interferon signaling pathway	1/37	50/18723	0.0942903455966522	0.0942903455966522	0.223827385260336	IFITM3	1
GO:0110151	positive regulation of biomineralization	1/37	50/18723	0.0942903455966522	0.0942903455966522	0.223827385260336	ADGRV1	1
GO:1904036	negative regulation of epithelial cell apoptotic process	1/37	50/18723	0.0942903455966522	0.0942903455966522	0.223827385260336	PPARA	1
GO:0003018	vascular process in circulatory system	2/37	263/18723	0.095032834575844	0.095032834575844	0.223827385260336	CHRM3/SLC4A8	2
GO:0032868	response to insulin	2/37	264/18723	0.095642800490661	0.095642800490661	0.223827385260336	TRIB3/PPARA	2
GO:0050982	detection of mechanical stimulus	1/37	51/18723	0.0960849826240673	0.0960849826240673	0.223827385260336	ADGRV1	1
GO:0051339	regulation of lyase activity	1/37	51/18723	0.0960849826240673	0.0960849826240673	0.223827385260336	ADGRV1	1
GO:0065002	intracellular protein transmembrane transport	1/37	51/18723	0.0960849826240673	0.0960849826240673	0.223827385260336	TIMM50	1
GO:1903307	positive regulation of regulated secretory pathway	1/37	51/18723	0.0960849826240673	0.0960849826240673	0.223827385260336	SLC4A8	1
GO:0030522	intracellular receptor signaling pathway	2/37	265/18723	0.0962539247172332	0.0962539247172332	0.223827385260336	RNF125/PPARA	2
GO:0051607	defense response to virus	2/37	265/18723	0.0962539247172332	0.0962539247172332	0.223827385260336	IFITM3/RNF125	2
GO:0140546	defense response to symbiont	2/37	265/18723	0.0962539247172332	0.0962539247172332	0.223827385260336	IFITM3/RNF125	2
GO:0071357	cellular response to type I interferon	1/37	52/18723	0.0978761595543859	0.0978761595543859	0.225783749923891	IFITM3	1
GO:1903426	regulation of reactive oxygen species biosynthetic process	1/37	52/18723	0.0978761595543859	0.0978761595543859	0.225783749923891	PPARA	1
GO:2000378	negative regulation of reactive oxygen species metabolic process	1/37	52/18723	0.0978761595543859	0.0978761595543859	0.225783749923891	PPARA	1
GO:0051438	regulation of ubiquitin-protein transferase activity	1/37	53/18723	0.0996638828737845	0.0996638828737845	0.229297890515143	TRIB3	1
GO:0010524	positive regulation of calcium ion transport into cytosol	1/37	54/18723	0.101448159056627	0.101448159056627	0.230952570970191	CALM2	1
GO:0070839	metal ion export	1/37	54/18723	0.101448159056627	0.101448159056627	0.230952570970191	CALM2	1
GO:1902893	regulation of pri-miRNA transcription by RNA polymerase II	1/37	54/18723	0.101448159056627	0.101448159056627	0.230952570970191	PPARA	1
GO:2000300	regulation of synaptic vesicle exocytosis	1/37	54/18723	0.101448159056627	0.101448159056627	0.230952570970191	SLC4A8	1
GO:0043270	positive regulation of ion transport	2/37	275/18723	0.102427421544549	0.102427421544549	0.23234497900473	PDZK1/CALM2	2
GO:1903829	positive regulation of cellular protein localization	2/37	276/18723	0.103050852873893	0.103050852873893	0.23234497900473	PDZK1/CDT1	2
GO:0010676	positive regulation of cellular carbohydrate metabolic process	1/37	55/18723	0.103228994565487	0.103228994565487	0.23234497900473	PPARA	1
GO:0061614	pri-miRNA transcription by RNA polymerase II	1/37	55/18723	0.103228994565487	0.103228994565487	0.23234497900473	PPARA	1
GO:0031529	ruffle organization	1/37	56/18723	0.105006395851167	0.105006395851167	0.23234497900473	PLEKHA1	1
GO:0043388	positive regulation of DNA binding	1/37	56/18723	0.105006395851167	0.105006395851167	0.23234497900473	CALM2	1
GO:0043470	regulation of carbohydrate catabolic process	1/37	56/18723	0.105006395851167	0.105006395851167	0.23234497900473	PPARA	1
GO:0045071	negative regulation of viral genome replication	1/37	56/18723	0.105006395851167	0.105006395851167	0.23234497900473	IFITM3	1
GO:0045599	negative regulation of fat cell differentiation	1/37	56/18723	0.105006395851167	0.105006395851167	0.23234497900473	TRIB3	1
GO:0048008	platelet-derived growth factor receptor signaling pathway	1/37	56/18723	0.105006395851167	0.105006395851167	0.23234497900473	PLEKHA1	1
GO:0051784	negative regulation of nuclear division	1/37	56/18723	0.105006395851167	0.105006395851167	0.23234497900473	CDT1	1
GO:0006470	protein dephosphorylation	2/37	281/18723	0.106184079713876	0.106184079713876	0.232708342625342	TIMM50/CALM2	2
GO:0098813	nuclear chromosome segregation	2/37	281/18723	0.106184079713876	0.106184079713876	0.232708342625342	CDT1/NCAPH2	2
GO:0006754	ATP biosynthetic process	1/37	57/18723	0.106780369352721	0.106780369352721	0.232708342625342	PPARA	1
GO:0010883	regulation of lipid storage	1/37	57/18723	0.106780369352721	0.106780369352721	0.232708342625342	PPARA	1
GO:0051289	protein homotetramerization	1/37	57/18723	0.106780369352721	0.106780369352721	0.232708342625342	SHMT1	1
GO:0051785	positive regulation of nuclear division	1/37	57/18723	0.106780369352721	0.106780369352721	0.232708342625342	CDT1	1
GO:0051146	striated muscle cell differentiation	2/37	283/18723	0.107444751117298	0.107444751117298	0.233381464363692	MYH11/PPARA	2
GO:0009161	ribonucleoside monophosphate metabolic process	1/37	58/18723	0.108550921497473	0.108550921497473	0.233381464363692	ADSL	1
GO:0034340	response to type I interferon	1/37	58/18723	0.108550921497473	0.108550921497473	0.233381464363692	IFITM3	1
GO:0043666	regulation of phosphoprotein phosphatase activity	1/37	58/18723	0.108550921497473	0.108550921497473	0.233381464363692	CALM2	1
GO:0086065	cell communication involved in cardiac conduction	1/37	58/18723	0.108550921497473	0.108550921497473	0.233381464363692	CALM2	1
GO:0140014	mitotic nuclear division	2/37	287/18723	0.109978469168565	0.109978469168565	0.233381464363692	CDT1/NCAPH2	2
GO:0001836	release of cytochrome c from mitochondria	1/37	59/18723	0.110318058701041	0.110318058701041	0.233381464363692	TIMM50	1
GO:0006767	water-soluble vitamin metabolic process	1/37	59/18723	0.110318058701041	0.110318058701041	0.233381464363692	SHMT1	1
GO:0035306	positive regulation of dephosphorylation	1/37	59/18723	0.110318058701041	0.110318058701041	0.233381464363692	CALM2	1
GO:0051055	negative regulation of lipid biosynthetic process	1/37	59/18723	0.110318058701041	0.110318058701041	0.233381464363692	TRIB3	1
GO:0071806	protein transmembrane transport	1/37	59/18723	0.110318058701041	0.110318058701041	0.233381464363692	TIMM50	1
GO:2001258	negative regulation of cation channel activity	1/37	59/18723	0.110318058701041	0.110318058701041	0.233381464363692	CALM2	1
GO:0071103	DNA conformation change	2/37	290/18723	0.111889389656579	0.111889389656579	0.235390321882757	TOP3A/NCAPH2	2
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	1/37	60/18723	0.112081787367354	0.112081787367354	0.235390321882757	RNF125	1
GO:0030071	regulation of mitotic metaphase/anaphase transition	1/37	60/18723	0.112081787367354	0.112081787367354	0.235390321882757	CDT1	1
GO:0050994	regulation of lipid catabolic process	1/37	61/18723	0.113842113888675	0.113842113888675	0.238509793654381	PPARA	1
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	1/37	62/18723	0.11559904464562	0.11559904464562	0.239873112032211	CDT1	1
GO:0046148	pigment biosynthetic process	1/37	62/18723	0.11559904464562	0.11559904464562	0.239873112032211	SHMT1	1
GO:0046847	filopodium assembly	1/37	62/18723	0.11559904464562	0.11559904464562	0.239873112032211	BCAS3	1
GO:0060113	inner ear receptor cell differentiation	1/37	62/18723	0.11559904464562	0.11559904464562	0.239873112032211	ADGRV1	1
GO:0031647	regulation of protein stability	2/37	298/18723	0.117028377002104	0.117028377002104	0.240633397710385	ADGRV1/PIM2	2
GO:0048511	rhythmic process	2/37	298/18723	0.117028377002104	0.117028377002104	0.240633397710385	PLEKHA1/PPARA	2
GO:0030239	myofibril assembly	1/37	63/18723	0.117352586007182	0.117352586007182	0.240633397710385	MYH11	1
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	1/37	63/18723	0.117352586007182	0.117352586007182	0.240633397710385	TRIB3	1
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	1/37	63/18723	0.117352586007182	0.117352586007182	0.240633397710385	CDT1	1
GO:0006940	regulation of smooth muscle contraction	1/37	64/18723	0.119102744330748	0.119102744330748	0.24166646000498	CHRM3	1
GO:0048857	neural nucleus development	1/37	64/18723	0.119102744330748	0.119102744330748	0.24166646000498	CALM2	1
GO:0055002	striated muscle cell development	1/37	64/18723	0.119102744330748	0.119102744330748	0.24166646000498	MYH11	1
